Numero de orden|Palco|Nombre del comercio|Evento|Fecha|Total|Producto|Categoria|Talle|Cantidad|Precio Unitario|Total Producto|Correo del Comprador|Telefono del Comprador|N de identificacion del Comprador|Cantidad restante de beneficio|Metodo de pago|Ultimos digitos de la tarjeta|Dispositivo Clover|Delivery|Estado de facturacion|Estado
368221||GB - ILHA 3|Sin Especificar|2026-01-17 15:48:52|30|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368221||GB - ILHA 3|Sin Especificar|2026-01-17 15:48:52|30|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368231||GB - ILHA 3|Sin Especificar|2026-01-17 15:50:03|48|Itaipava Pilsen 350ml|Cervejas|-|4|12|48|||-|-|Tarjeta - Mastercard Debit|3198|Flex 4   Serial: C046LG51944863||-|2
368237||GB - ILHA 3|Sin Especificar|2026-01-17 15:50:50|192|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368237||GB - ILHA 3|Sin Especificar|2026-01-17 15:50:50|192|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368237||GB - ILHA 3|Sin Especificar|2026-01-17 15:50:50|192|Água com Gás 500ml|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368237||GB - ILHA 3|Sin Especificar|2026-01-17 15:50:50|192|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368237||GB - ILHA 3|Sin Especificar|2026-01-17 15:50:50|192|Itaipava Premium 350ml|Cervejas|-|6|14|84|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368260||GB - ILHA 3|Sin Especificar|2026-01-17 15:53:57|36|Água|Bebidas sem álcool|-|2|8|12|||-|-|Tarjeta - Mastercard Credi|2587|Flex 4   Serial: C046LG52836389||-|2
368260||GB - ILHA 3|Sin Especificar|2026-01-17 15:53:57|36|Itaipava Pilsen 350ml|Cervejas|-|4|12|24|||-|-|Tarjeta - Mastercard Credi|2587|Flex 4   Serial: C046LG52836389||-|2
368282||GB - ILHA 3|Sin Especificar|2026-01-17 15:56:59|70|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Visa Credito|9409|Flex 4   Serial: C046LG52836389||-|2
368287||GB - ILHA 3|Sin Especificar|2026-01-17 15:57:57|12|Itaipava Pilsen 350ml|Cervejas|-|2|12|12|||-|-|Tarjeta - Mastercard Credi|7346|Flex 4   Serial: C046LG52836389||-|2
368294||GB - ILHA 3|Sin Especificar|2026-01-17 15:58:45|24|Itaipava Pilsen 350ml|Cervejas|-|4|12|24|||-|-|QR - Pix| |Flex 4   Serial: C046LG51944863||-|2
368295||GB - ILHA 3|Sin Especificar|2026-01-17 15:58:50|9|Refrigerante|Bebidas sem álcool|-|1|10|5|||-|-|Tarjeta - Mastercard Credi|7346|Flex 4   Serial: C046LG52836389||-|2
368295||GB - ILHA 3|Sin Especificar|2026-01-17 15:58:50|9|Água|Bebidas sem álcool|-|1|8|4|||-|-|Tarjeta - Mastercard Credi|7346|Flex 4   Serial: C046LG52836389||-|2
368300||GB - ILHA 3|Sin Especificar|2026-01-17 15:59:34|28|Itaipava Premium 350ml|Cervejas|-|2|14|28|||-|-|Tarjeta - Elo Credit|2671|Flex 4   Serial: C046LG52836389||-|2
368307||GB - ILHA 3|Sin Especificar|2026-01-17 16:01:53|28|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Mastercard Credi|4859|Flex 4   Serial: C046LG52836389||-|2
368307||GB - ILHA 3|Sin Especificar|2026-01-17 16:01:53|28|Água|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Mastercard Credi|4859|Flex 4   Serial: C046LG52836389||-|2
368315||GB - ILHA 3|Sin Especificar|2026-01-17 16:03:20|35|Crepe francês|Alimentos|-|1|35|35|||-|-|Tarjeta - Mastercard Credi|2677|Flex 4   Serial: C046LG52836389||-|2
368322||GB - ILHA 3|Sin Especificar|2026-01-17 16:04:36|28|Itaipava Pilsen 350ml|Cervejas|-|1|12|12|||-|-|Tarjeta - Mastercard Credi|3071|Flex 4   Serial: C046LG52836389||-|2
368322||GB - ILHA 3|Sin Especificar|2026-01-17 16:04:36|28|Água|Bebidas sem álcool|-|2|8|16|||-|-|Tarjeta - Mastercard Credi|3071|Flex 4   Serial: C046LG52836389||-|2
368330||GB - ILHA 3|Sin Especificar|2026-01-17 16:07:05|42|Itaipava Pilsen 350ml|Cervejas|-|7|12|42|||-|-|Tarjeta - Elo Credit|2611|Flex 4   Serial: C046LG52836389||-|2
368336||GB - ILHA 3|Sin Especificar|2026-01-17 16:08:44|56|Refrigerante|Bebidas sem álcool|-|2|10|20|||-|-|Tarjeta - Visa Credito|3031|Flex 4   Serial: C046LG52836389||-|2
368336||GB - ILHA 3|Sin Especificar|2026-01-17 16:08:44|56|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Visa Credito|3031|Flex 4   Serial: C046LG52836389||-|2
368336||GB - ILHA 3|Sin Especificar|2026-01-17 16:08:44|56|Água|Bebidas sem álcool|-|2|8|16|||-|-|Tarjeta - Visa Credito|3031|Flex 4   Serial: C046LG52836389||-|2
368339||GB - ILHA 3|Sin Especificar|2026-01-17 16:09:47|44|Água|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Elo Debit|9104|Flex 4   Serial: C046LG52836389||-|2
368339||GB - ILHA 3|Sin Especificar|2026-01-17 16:09:47|44|Itaipava Pilsen 350ml|Cervejas|-|3|12|36|||-|-|Tarjeta - Elo Debit|9104|Flex 4   Serial: C046LG52836389||-|2
368342||GB - ILHA 3|Sin Especificar|2026-01-17 16:11:54|13|Petra 350ml|Cervejas|-|1|13|13|||-|-|Tarjeta - Visa Debito|4234|Flex 4   Serial: C046LG52836389||-|2
368361||GB - ILHA 3|Sin Especificar|2026-01-17 16:19:19|18|Itaipava Pilsen 350ml|Cervejas|-|3|12|18|||-|-|Tarjeta - Visa Credito|8539|Flex 4   Serial: C046LG51944863||-|2
368362||GB - ILHA 3|Sin Especificar|2026-01-17 16:19:32|40|Amendoim Bahia|Alimentos|-|4|10|40|||-|-|Tarjeta - Visa Debito|0581|Flex 4   Serial: C046LG52836389||-|2
368365||GB - ILHA 3|Sin Especificar|2026-01-17 16:20:27|12|Itaipava Pilsen 350ml|Cervejas|-|2|12|12|||-|-|Tarjeta - Mastercard Credi|7346|Flex 4   Serial: C046LG51944863||-|2
368368||GB - ILHA 3|Sin Especificar|2026-01-17 16:21:17|70|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Visa Credito|4177|Flex 4   Serial: C046LG52836389||-|2
368374||GB - ILHA 3|Sin Especificar|2026-01-17 16:22:37|56|Itaipava Pilsen 350ml|Cervejas|-|2|12|24|||-|-|Tarjeta - Visa Credito|4498|Flex 4   Serial: C046LG52836389||-|2
368374||GB - ILHA 3|Sin Especificar|2026-01-17 16:22:37|56|Água|Bebidas sem álcool|-|4|8|32|||-|-|Tarjeta - Visa Credito|4498|Flex 4   Serial: C046LG52836389||-|2
368375||GB - ILHA 3|Sin Especificar|2026-01-17 16:22:47|15|Coxão|Alimentos|-|1|15|15|||-|-|Tarjeta - Visa Credito|4177|Flex 4   Serial: C046LG51944863||-|2
368378||GB - ILHA 3|Sin Especificar|2026-01-17 16:25:39|34|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Visa Credito|7395|Flex 4   Serial: C046LG52836389||-|2
368378||GB - ILHA 3|Sin Especificar|2026-01-17 16:25:39|34|Água|Bebidas sem álcool|-|3|8|24|||-|-|Tarjeta - Visa Credito|7395|Flex 4   Serial: C046LG52836389||-|2
368381||GB - ILHA 3|Sin Especificar|2026-01-17 16:26:44|36|Água com Gás 500ml|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Mastercard Credi|3029|Flex 4   Serial: C046LG52836389||-|2
368381||GB - ILHA 3|Sin Especificar|2026-01-17 16:26:44|36|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Mastercard Credi|3029|Flex 4   Serial: C046LG52836389||-|2
368381||GB - ILHA 3|Sin Especificar|2026-01-17 16:26:44|36|Água|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Mastercard Credi|3029|Flex 4   Serial: C046LG52836389||-|2
368385||GB - ILHA 3|Sin Especificar|2026-01-17 16:27:34|25|Coxão|Alimentos|-|1|15|15|||-|-|Tarjeta - Visa Credito|3243|Flex 4   Serial: C046LG52836389||-|2
368385||GB - ILHA 3|Sin Especificar|2026-01-17 16:27:34|25|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Visa Credito|3243|Flex 4   Serial: C046LG52836389||-|2
368387||GB - ILHA 3|Sin Especificar|2026-01-17 16:28:20|20|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368389||GB - ILHA 3|Sin Especificar|2026-01-17 16:28:58|24|Itaipava Pilsen 350ml|Cervejas|-|2|12|24|||-|-|Tarjeta - Mastercard Credi|3071|Flex 4   Serial: C046LG51944863||-|2
368395||GB - ILHA 3|Sin Especificar|2026-01-17 16:30:02|10|Amendoim Bahia|Alimentos|-|1|10|10|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368412||GB - ILHA 3|Sin Especificar|2026-01-17 16:35:23|83|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Visa Debito|4234|Flex 4   Serial: C046LG52836389||-|2
368412||GB - ILHA 3|Sin Especificar|2026-01-17 16:35:23|83|Petra 350ml|Cervejas|-|1|13|13|||-|-|Tarjeta - Visa Debito|4234|Flex 4   Serial: C046LG52836389||-|2
368424||GB - ILHA 3|Sin Especificar|2026-01-17 16:41:29|55|Açaí 250ml|Alimentos|-|1|15|15|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368424||GB - ILHA 3|Sin Especificar|2026-01-17 16:41:29|55|Amendoim Bahia|Alimentos|-|2|10|20|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368424||GB - ILHA 3|Sin Especificar|2026-01-17 16:41:29|55|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|QR - Pix| |Flex 4   Serial: C046LG52836389||-|2
368430||GB - ILHA 3|Sin Especificar|2026-01-17 16:42:53|48|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Mastercard Debit|9692|Flex 4   Serial: C046LG52836389||-|2
368430||GB - ILHA 3|Sin Especificar|2026-01-17 16:42:53|48|Black Princess 350ml|Cervejas|-|2|14|28|||-|-|Tarjeta - Mastercard Debit|9692|Flex 4   Serial: C046LG52836389||-|2
368436||GB - ILHA 3|Sin Especificar|2026-01-17 16:44:29|35|Amendoim Bahia|Alimentos|-|2|10|20|||-|-|Tarjeta - Mastercard Credi|8243|Flex 4   Serial: C046LG52836389||-|2
368436||GB - ILHA 3|Sin Especificar|2026-01-17 16:44:29|35|Energético TNT 269ml|Bebidas sem álcool|-|1|15|15|||-|-|Tarjeta - Mastercard Credi|8243|Flex 4   Serial: C046LG52836389||-|2
368465||GB - ILHA 3|Sin Especificar|2026-01-17 16:51:22|20|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Mastercard Credi|4628|Flex 4   Serial: C046LG52836389||-|2
368471||GB - ILHA 3|Sin Especificar|2026-01-17 16:52:00|13|Petra 350ml|Cervejas|-|1|13|13|||-|-|Tarjeta - Visa Debito|4234|Flex 4   Serial: C046LG52836389||-|2
368484||GB - ILHA 3|Sin Especificar|2026-01-17 16:52:45|20|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|QR - Pix| |Flex 4   Serial: C046LG51944863||-|2
368487||GB - ILHA 3|Sin Especificar|2026-01-17 16:52:49|45|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Visa Credito|3243|Flex 4   Serial: C046LG52836389||-|2
368487||GB - ILHA 3|Sin Especificar|2026-01-17 16:52:49|45|Crepe francês|Alimentos|-|1|35|35|||-|-|Tarjeta - Visa Credito|3243|Flex 4   Serial: C046LG52836389||-|2
368497||GB - ILHA 3|Sin Especificar|2026-01-17 16:53:40|10|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Mastercard Debit|8113|Flex 4   Serial: C046LG51944863||-|2
368500||GB - ILHA 3|Sin Especificar|2026-01-17 16:53:46|45| Pipoca caramelizada|Alimentos|-|1|25|25|||-|-|Tarjeta - Visa Credito|5039|Flex 4   Serial: C046LG52836389||-|2
368500||GB - ILHA 3|Sin Especificar|2026-01-17 16:53:46|45|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Visa Credito|5039|Flex 4   Serial: C046LG52836389||-|2
368506||GB - ILHA 3|Sin Especificar|2026-01-17 16:54:20|35|Crepe francês|Alimentos|-|1|35|35|||-|-|Tarjeta - Visa Credito|8205|Flex 4   Serial: C046LG51944863||-|2
368516||GB - ILHA 3|Sin Especificar|2026-01-17 16:54:47|60|X Burguer|Alimentos|-|1|15|15|||-|-|Tarjeta - Mastercard Debit|8860|Flex 4   Serial: C046LG52836389||-|2
368516||GB - ILHA 3|Sin Especificar|2026-01-17 16:54:47|60|Dose Gin|Doses|-|1|25|25|||-|-|Tarjeta - Mastercard Debit|8860|Flex 4   Serial: C046LG52836389||-|2
368516||GB - ILHA 3|Sin Especificar|2026-01-17 16:54:47|60|Água Tônica 350ml|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Mastercard Debit|8860|Flex 4   Serial: C046LG52836389||-|2
368516||GB - ILHA 3|Sin Especificar|2026-01-17 16:54:47|60|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Mastercard Debit|8860|Flex 4   Serial: C046LG52836389||-|2
368523||GB - ILHA 3|Sin Especificar|2026-01-17 16:55:07|10|Refrigerante|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Mastercard Debit|8113|Flex 4   Serial: C046LG51944863||-|2
368530||GB - ILHA 3|Sin Especificar|2026-01-17 16:55:44|28|Itaipava Premium 350ml|Cervejas|-|2|14|28|||-|-|Tarjeta - Mastercard Credi|6911|Flex 4   Serial: C046LG52836389||-|2
368536||GB - ILHA 3|Sin Especificar|2026-01-17 16:56:02|35|Crepe francês|Alimentos|-|1|35|35|||-|-|Tarjeta - Mastercard Debit|4956|Flex 4   Serial: C046LG51944863||-|2
368556||GB - ILHA 3|Sin Especificar|2026-01-17 16:57:26|15|Açaí 250ml|Alimentos|-|1|15|15|||-|-|Tarjeta - Mastercard Credi|0514|Flex 4   Serial: C046LG51944863||-|2
368560||GB - ILHA 3|Sin Especificar|2026-01-17 16:57:49|30|Água|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Visa Debito|1395|Flex 4   Serial: C046LG52836389||-|2
368560||GB - ILHA 3|Sin Especificar|2026-01-17 16:57:49|30|Itaipava Pilsen 350ml|Cervejas|-|1|12|12|||-|-|Tarjeta - Visa Debito|1395|Flex 4   Serial: C046LG52836389||-|2
368560||GB - ILHA 3|Sin Especificar|2026-01-17 16:57:49|30|Amendoim Bahia|Alimentos|-|1|10|10|||-|-|Tarjeta - Visa Debito|1395|Flex 4   Serial: C046LG52836389||-|2
368568||GB - ILHA 3|Sin Especificar|2026-01-17 16:58:16|12|Itaipava Pilsen 350ml|Cervejas|-|2|12|12|||-|-|Tarjeta - Visa Credito|1159|Flex 4   Serial: C046LG51944863||-|2
368572||GB - ILHA 3|Sin Especificar|2026-01-17 16:58:30|70|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Mastercard Credi|4420|Flex 4   Serial: C046LG52836389||-|2
368582||GB - ILHA 3|Sin Especificar|2026-01-17 16:59:11|20|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Visa Credito|1159|Flex 4   Serial: C046LG51944863||-|2
368583||GB - ILHA 3|Sin Especificar|2026-01-17 16:59:15|35|Crepe francês|Alimentos|-|1|35|35|||-|-|Tarjeta - Mastercard Credi|8689|Flex 4   Serial: C046LG52836389||-|2
368598||GB - ILHA 3|Sin Especificar|2026-01-17 17:00:14|42|Itaipava Premium 350ml|Cervejas|-|3|14|42|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368611||GB - ILHA 3|Sin Especificar|2026-01-17 17:01:17|10|Água de coco 300ml|Bebidas sem álcool|-|1|10|10|||-|-|Tarjeta - Mastercard Credi|7625|Flex 4   Serial: C046LG52836389||-|2
368612||GB - ILHA 3|Sin Especificar|2026-01-17 17:01:18|115|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Visa Credito|3771|Flex 4   Serial: C046LG51944863||-|2
368612||GB - ILHA 3|Sin Especificar|2026-01-17 17:01:18|115|Itaipava Premium 350ml|Cervejas|-|1|14|14|||-|-|Tarjeta - Visa Credito|3771|Flex 4   Serial: C046LG51944863||-|2
368612||GB - ILHA 3|Sin Especificar|2026-01-17 17:01:18|115|X Burguer|Alimentos|-|1|15|15|||-|-|Tarjeta - Visa Credito|3771|Flex 4   Serial: C046LG51944863||-|2
368612||GB - ILHA 3|Sin Especificar|2026-01-17 17:01:18|115|Água|Bebidas sem álcool|-|2|8|16|||-|-|Tarjeta - Visa Credito|3771|Flex 4   Serial: C046LG51944863||-|2
368627||GB - ILHA 3|Sin Especificar|2026-01-17 17:02:21|45|Açaí 250ml|Alimentos|-|3|15|45|||-|-|Efectivo||Flex 4   Serial: C046LG51944863||-|2
368629||GB - ILHA 3|Sin Especificar|2026-01-17 17:02:31|46|Petra 350ml|Cervejas|-|2|13|26|||-|-|Tarjeta - Elo Credit|7183|Flex 4   Serial: C046LG52836389||-|2
368629||GB - ILHA 3|Sin Especificar|2026-01-17 17:02:31|46|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Tarjeta - Elo Credit|7183|Flex 4   Serial: C046LG52836389||-|2
368659||GB - ILHA 3|Sin Especificar|2026-01-17 17:05:24|28|Água|Bebidas sem álcool|-|1|8|4|||-|-|Tarjeta - Mastercard Debit|1102|Flex 4   Serial: C046LG51944863||-|2
368659||GB - ILHA 3|Sin Especificar|2026-01-17 17:05:24|28|Itaipava Pilsen 350ml|Cervejas|-|4|12|24|||-|-|Tarjeta - Mastercard Debit|1102|Flex 4   Serial: C046LG51944863||-|2
368663||GB - ILHA 3|Sin Especificar|2026-01-17 17:05:49|20|Dose de Red|Doses|-|1|20|20|||-|-|Tarjeta - Amex|9009|Flex 4   Serial: C046LG52836389||-|2
368683||GB - ILHA 3|Sin Especificar|2026-01-17 17:07:31|28|X Burguer|Alimentos|-|1|15|15|||-|-|Tarjeta - Visa Debito|1090|Flex 4   Serial: C046LG52836389||-|2
368683||GB - ILHA 3|Sin Especificar|2026-01-17 17:07:31|28|Petra 350ml|Cervejas|-|1|13|13|||-|-|Tarjeta - Visa Debito|1090|Flex 4   Serial: C046LG52836389||-|2
368712||GB - ILHA 3|Sin Especificar|2026-01-17 17:17:58|65|X Burguer|Alimentos|-|3|15|45|||-|-|Efectivo||Flex 4   Serial: C046LG51944863||-|8
368712||GB - ILHA 3|Sin Especificar|2026-01-17 17:17:58|65|Pipoca To De Boa|Alimentos|-|1|20|20|||-|-|Efectivo||Flex 4   Serial: C046LG51944863||-|8
368714||GB - ILHA 3|Sin Especificar|2026-01-17 17:19:45|92|Água|Bebidas sem álcool|-|1|8|8|||-|-|Tarjeta - Mastercard Debit|0083|Flex 4   Serial: C046LG51944863||-|2
368714||GB - ILHA 3|Sin Especificar|2026-01-17 17:19:45|92|Itaipava Pilsen 350ml|Cervejas|-|7|12|84|||-|-|Tarjeta - Mastercard Debit|0083|Flex 4   Serial: C046LG51944863||-|2
368715||GB - ILHA 3|Sin Especificar|2026-01-17 17:19:59|70|Crepe francês|Alimentos|-|2|35|70|||-|-|Tarjeta - Visa Credito|2224|Flex 4   Serial: C046LG52836389||-|2
368724||GB - ILHA 3|Sin Especificar|2026-01-17 17:25:46|10|Amendoim Bahia|Alimentos|-|1|10|10|||-|-|Tarjeta - Mastercard Debit|8491|Flex 4   Serial: C046LG52836389||-|2
368726||GB - ILHA 3|Sin Especificar|2026-01-17 17:26:28|30|Itaipava Pilsen 350ml|Cervejas|-|5|12|30|||-|-|Tarjeta - Visa Credito|1159|Flex 4   Serial: C046LG51944863||-|2
368729||GB - ILHA 3|Sin Especificar|2026-01-17 17:29:52|26|Petra 350ml|Cervejas|-|2|13|26|||-|-|Tarjeta - Mastercard Debit|3344|Flex 4   Serial: C046LG52836389||-|2
368731||GB - ILHA 3|Sin Especificar|2026-01-17 17:31:11|24|Itaipava Pilsen 350ml|Cervejas|-|2|12|24|||-|-|Tarjeta - Visa Credito|3443|Flex 4   Serial: C046LG51944863||-|2
